model	objective	gene	status	value
./model.xml	obj	G_WP_086891287_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891288_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891292_1	optimal	77.49506291513423
./model.xml	obj	G_WP_086891295_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891297_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891307_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891308_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891310_1	optimal	0.0
./model.xml	obj	G_WP_086891311_1	optimal	5.6617533761986786e-14
./model.xml	obj	G_WP_086891312_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891313_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891316_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891317_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891318_1	optimal	77.49506291513349
./model.xml	obj	G_WP_086891321_1	optimal	77.49506291513426
./model.xml	obj	G_WP_086891322_1	optimal	77.49506291513444
./model.xml	obj	G_WP_086891323_1	optimal	0.0
./model.xml	obj	G_WP_086891327_1	optimal	77.49506291513423
./model.xml	obj	G_WP_086891328_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891334_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891335_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891336_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891337_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891338_1	optimal	77.49506291513347
./model.xml	obj	G_WP_086891340_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891341_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891345_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891347_1	optimal	-3.3661907169409453e-13
./model.xml	obj	G_WP_086891357_1	optimal	77.4950629151338
./model.xml	obj	G_WP_086891360_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891371_1	optimal	77.49506291513444
./model.xml	obj	G_WP_086891372_1	optimal	74.7273820967365
./model.xml	obj	G_WP_086891374_1	optimal	0.0
./model.xml	obj	G_WP_086891376_1	optimal	8.399852126490158e-14
./model.xml	obj	G_WP_086891377_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891395_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891399_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891400_1	optimal	77.4950629151338
./model.xml	obj	G_WP_086891401_1	optimal	77.49506291513438
./model.xml	obj	G_WP_086891402_1	optimal	77.4950629151338
./model.xml	obj	G_WP_086891403_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891404_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891406_1	optimal	77.49506291513426
./model.xml	obj	G_WP_086891408_1	optimal	77.49506291513431
./model.xml	obj	G_WP_086891414_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891417_1	optimal	0.0
./model.xml	obj	G_WP_086891420_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891423_1	optimal	77.49506291513431
./model.xml	obj	G_WP_086891425_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891426_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891428_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891429_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891430_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891433_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891436_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891437_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891438_1	optimal	74.81746760372117
./model.xml	obj	G_WP_086891439_1	optimal	74.81746760372131
./model.xml	obj	G_WP_086891440_1	optimal	74.72738209673669
./model.xml	obj	G_WP_086891442_1	optimal	74.72738209673653
./model.xml	obj	G_WP_086891443_1	optimal	50.32446834932323
./model.xml	obj	G_WP_086891444_1	optimal	77.49506291513426
./model.xml	obj	G_WP_086891449_1	optimal	77.49506291513451
./model.xml	obj	G_WP_086891450_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891451_1	optimal	77.49506291513451
./model.xml	obj	G_WP_086891452_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891453_1	optimal	74.81746760372127
./model.xml	obj	G_WP_086891458_1	optimal	3.300890900863004e-14
./model.xml	obj	G_WP_086891460_1	optimal	5.591201763858945e-12
./model.xml	obj	G_WP_086891461_1	optimal	77.49506291513347
./model.xml	obj	G_WP_086891462_1	optimal	77.49506291513423
./model.xml	obj	G_WP_086891463_1	optimal	77.49506291513423
./model.xml	obj	G_WP_086891464_1	optimal	77.49506291513431
