model	objective	gene	status	value
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52636_1_2165	optimal	0.0
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52639_1_2168	optimal	-9.090701111866715e-14
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52642_1_2171	optimal	52.68612231255432
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52657_1_2188	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52659_1_2190	optimal	52.68612231255302
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52673_1_2207	optimal	52.684585132339514
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52674_1_2208	optimal	52.68458513233952
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52677_1_2212	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52680_1_2215	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52681_1_2216	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52685_1_2220	optimal	52.68612231255409
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52691_1_2226	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52692_1_2227	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52693_1_2228	optimal	52.68612231255441
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52718_1_2255	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52727_1_2264	optimal	1.9172022290456253e-12
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52728_1_2265	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52737_1_2274	optimal	52.686122312554055
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52746_1_2285	optimal	0.0
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52750_1_2289	optimal	52.68612231255418
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52751_1_2290	optimal	52.686122312554055
